Student Name,Student ID,GPA,Tardies,Grade Level,Absences,Missing Assignments
Student 6129,7129,3.43,8,10,11,5
Student 6130,7130,4.04,10,10,13,3
Student 6131,7131,2.36,9,9,15,3
Student 6132,7132,0.94,4,9,5,0
Student 6133,7133,0.52,0,11,9,3
Student 6134,7134,2.62,1,9,14,1
Student 6135,7135,3.59,4,11,5,4
Student 6136,7136,4.07,5,11,7,3
Student 6137,7137,3.52,0,9,2,3
Student 6138,7138,2.16,9,10,10,1
Student 6139,7139,1.61,10,9,12,5
Student 6140,7140,2.7,0,12,0,1
Student 6141,7141,0.55,6,11,15,1
Student 6142,7142,1.69,2,9,13,0
Student 6143,7143,0.51,7,11,2,1
Student 6144,7144,4.14,10,11,5,3
Student 6145,7145,1.03,10,9,6,4
Student 6146,7146,2.32,9,11,11,1
Student 6147,7147,1.81,9,10,2,1
Student 6148,7148,2.54,6,10,3,1
Student 6149,7149,3.97,4,12,0,2
Student 6150,7150,4.1,2,12,13,0
Student 6151,7151,3.46,2,11,4,1
Student 6152,7152,1.39,3,11,15,4
Student 6153,7153,0.53,3,11,7,0
Student 6154,7154,3.64,10,9,11,5
Student 6155,7155,0.86,0,9,2,5
Student 6156,7156,1.8,2,9,6,3
Student 6157,7157,2.03,0,12,1,3
Student 6158,7158,4.28,4,12,5,2
Student 6159,7159,1.78,5,9,4,1
Student 6160,7160,2.05,9,10,6,2
Student 6161,7161,2.0,9,11,14,3
Student 6162,7162,2.35,8,12,8,3
Student 6163,7163,1.77,3,10,13,0
Student 6164,7164,2.93,5,10,12,2
Student 6165,7165,1.33,6,11,1,3
Student 6166,7166,4.24,6,9,13,5
Student 6167,7167,3.39,4,11,11,3
Student 6168,7168,3.15,10,10,10,5
Student 6169,7169,4.27,0,11,6,0
Student 6170,7170,1.69,3,11,3,4
Student 6171,7171,3.67,2,10,14,5
Student 6172,7172,3.26,7,11,13,1
Student 6173,7173,2.36,4,11,11,0
Student 6174,7174,4.13,10,10,0,0
Student 6175,7175,2.01,9,11,11,1
Student 6176,7176,2.12,4,9,9,2
Student 6177,7177,2.02,2,12,11,3
Student 6178,7178,4.02,8,9,0,1
Student 6179,7179,2.61,8,11,5,4
Student 6180,7180,3.96,7,12,3,0
Student 6181,7181,2.35,2,9,2,2
Student 6182,7182,1.18,5,12,4,5
Student 6183,7183,2.32,7,9,5,4
Student 6184,7184,3.09,6,11,7,4
Student 6185,7185,3.65,3,12,4,3
Student 6186,7186,1.76,7,9,15,0
Student 6187,7187,0.9,0,12,4,2
Student 6188,7188,4.14,3,12,3,5
Student 6189,7189,0.62,5,10,15,3
Student 6190,7190,3.26,5,11,13,5
Student 6191,7191,3.57,7,12,14,2
Student 6192,7192,3.8,3,12,5,3
Student 6193,7193,1.05,10,11,9,4
Student 6194,7194,2.11,6,11,5,1
Student 6195,7195,2.73,2,9,12,0
Student 6196,7196,3.27,8,11,8,4
Student 6197,7197,2.36,5,11,1,5
Student 6198,7198,1.64,4,10,13,0
Student 6199,7199,1.37,1,11,0,5
Student 6200,7200,2.49,10,11,0,4
Student 6201,7201,1.21,9,10,11,2
Student 6202,7202,1.75,5,12,11,2
Student 6203,7203,2.25,6,12,14,1
Student 6204,7204,3.23,8,10,8,4
Student 6205,7205,2.6,8,10,7,5
Student 6206,7206,2.01,1,12,2,2
Student 6207,7207,3.1,6,9,10,2
Student 6208,7208,2.03,8,9,10,2
Student 6209,7209,3.38,2,9,5,0
Student 6210,7210,3.94,4,12,5,0
Student 6211,7211,0.53,10,9,15,2
Student 6212,7212,4.02,8,9,1,0
Student 6213,7213,2.91,1,10,14,1
Student 6214,7214,3.64,0,10,1,5
Student 6215,7215,0.86,6,12,10,1
Student 6216,7216,0.93,10,9,11,0
Student 6217,7217,4.08,8,12,15,1
Student 6218,7218,3.72,3,9,13,3
Student 6219,7219,0.53,5,12,14,4
Student 6220,7220,3.85,3,9,12,2
Student 6221,7221,0.83,6,9,1,1
Student 6222,7222,3.68,5,12,4,1
Student 6223,7223,1.63,7,12,3,0
Student 6224,7224,1.23,5,12,1,5
Student 6225,7225,3.36,4,12,2,5
Student 6226,7226,4.2,8,9,13,5
Student 6227,7227,2.75,6,11,15,2
Student 6228,7228,2.2,1,10,7,3
Student 6229,7229,1.99,9,12,0,4
Student 6230,7230,3.58,2,12,15,3
Student 6231,7231,2.73,8,10,15,2
Student 6232,7232,2.33,8,10,15,5
Student 6233,7233,0.99,9,10,0,1
Student 6234,7234,3.46,2,10,5,4
Student 6235,7235,3.07,2,12,4,0
Student 6236,7236,1.09,9,12,10,0
Student 6237,7237,1.15,3,12,2,3
Student 6238,7238,3.69,8,11,5,4
Student 6239,7239,3.31,1,12,6,1
Student 6240,7240,2.21,5,10,7,2
Student 6241,7241,2.11,8,10,2,5
Student 6242,7242,3.35,5,11,3,2
Student 6243,7243,1.41,3,12,8,0
Student 6244,7244,2.64,10,9,4,2
Student 6245,7245,3.02,6,10,7,1
Student 6246,7246,2.84,7,10,12,4
Student 6247,7247,1.99,2,11,6,2
Student 6248,7248,4.17,1,9,4,5
Student 6249,7249,1.97,6,11,3,5
Student 6250,7250,3.65,1,11,14,4
Student 6251,7251,0.91,8,12,9,4
Student 6252,7252,0.56,10,11,5,4
Student 6253,7253,3.47,1,11,12,4
Student 6254,7254,2.28,4,10,5,2
Student 6255,7255,2.22,9,11,14,2
Student 6256,7256,2.2,7,10,13,0
Student 6257,7257,4.15,4,12,13,1
Student 6258,7258,2.25,2,9,13,0
Student 6259,7259,0.5,5,10,0,3
Student 6260,7260,0.72,5,11,13,3
Student 6261,7261,3.8,9,12,1,5
Student 6262,7262,2.68,0,11,8,2
Student 6263,7263,2.91,7,11,7,3
Student 6264,7264,1.77,5,9,5,5
Student 6265,7265,3.76,10,12,12,4
Student 6266,7266,1.75,9,9,13,1
Student 6267,7267,3.4,8,10,7,5
Student 6268,7268,4.04,5,9,14,1
Student 6269,7269,1.99,0,9,1,5
Student 6270,7270,3.89,9,10,1,5
Student 6271,7271,1.53,0,11,4,3
Student 6272,7272,0.98,8,11,4,2
Student 6273,7273,2.95,8,10,14,5
Student 6274,7274,3.5,6,11,3,5
Student 6275,7275,3.86,1,9,11,1
Student 6276,7276,0.99,9,11,5,3
Student 6277,7277,1.36,3,12,10,0
Student 6278,7278,0.99,3,12,2,0
Student 6279,7279,0.52,10,12,0,2
Student 6280,7280,3.33,7,11,6,3
Student 6281,7281,2.16,5,12,0,0
Student 6282,7282,0.66,9,12,8,1
Student 6283,7283,0.68,9,9,2,3
Student 6284,7284,0.77,10,10,8,1
Student 6285,7285,1.68,5,11,13,4
Student 6286,7286,1.13,9,11,11,1
Student 6287,7287,2.28,6,11,11,5
Student 6288,7288,2.12,7,9,1,3
Student 6289,7289,2.12,0,11,7,5
Student 6290,7290,4.26,4,10,3,1
Student 6291,7291,3.97,7,11,2,2
Student 6292,7292,2.44,7,9,5,5
Student 6293,7293,1.9,5,10,8,5
Student 6294,7294,2.51,7,9,6,2
Student 6295,7295,0.95,7,9,5,5
Student 6296,7296,1.82,0,11,0,0
Student 6297,7297,2.92,9,10,8,2
Student 6298,7298,2.72,8,10,0,1
Student 6299,7299,2.89,4,12,6,4
Student 6300,7300,3.27,4,9,14,3
Student 6301,7301,2.56,1,11,6,4
Student 6302,7302,2.6,5,9,0,0
Student 6303,7303,1.43,5,10,3,2
Student 6304,7304,1.0,4,9,5,1
Student 6305,7305,1.79,5,12,14,1
Student 6306,7306,3.43,9,12,3,5
Student 6307,7307,0.68,2,10,7,2
Student 6308,7308,0.96,10,11,14,4
Student 6309,7309,3.72,3,12,3,4
Student 6310,7310,1.79,10,12,11,5
Student 6311,7311,0.69,9,11,1,2
Student 6312,7312,1.89,0,12,13,2
Student 6313,7313,3.02,5,10,12,5
Student 6314,7314,2.45,8,11,4,1
Student 6315,7315,2.63,3,12,0,2
Student 6316,7316,4.14,4,12,5,5
Student 6317,7317,1.9,2,10,8,0
Student 6318,7318,2.59,1,10,13,4
Student 6319,7319,2.24,8,10,12,5
Student 6320,7320,3.77,1,12,15,0
Student 6321,7321,1.53,10,10,3,5
Student 6322,7322,0.66,8,9,12,4
Student 6323,7323,3.96,1,9,3,4
Student 6324,7324,3.07,5,10,8,2
Student 6325,7325,3.14,9,9,2,5
Student 6326,7326,2.81,7,10,8,5
Student 6327,7327,0.78,9,9,12,3
Student 6328,7328,4.11,0,11,1,5
Student 6329,7329,1.91,2,11,3,3
Student 6330,7330,2.66,5,10,3,3
Student 6331,7331,1.61,8,11,8,0
Student 6332,7332,2.05,10,12,15,1
Student 6333,7333,3.51,5,10,8,2
Student 6334,7334,3.54,8,10,0,0
Student 6335,7335,4.12,7,10,11,4
Student 6336,7336,2.71,9,10,2,5
Student 6337,7337,3.3,5,12,11,2
Student 6338,7338,0.53,9,11,5,4
Student 6339,7339,2.62,6,12,9,3
Student 6340,7340,1.3,7,12,9,4
Student 6341,7341,4.3,2,11,15,3
Student 6342,7342,0.89,5,12,15,2
Student 6343,7343,3.01,3,10,15,3
Student 6344,7344,1.62,2,10,14,2
Student 6345,7345,4.13,6,12,12,3
Student 6346,7346,0.9,3,9,11,3
Student 6347,7347,3.26,6,12,2,0
Student 6348,7348,1.54,7,11,14,1
Student 6349,7349,1.56,7,10,9,4
Student 6350,7350,3.66,6,11,3,2
Student 6351,7351,4.05,10,9,11,5
Student 6352,7352,1.25,9,11,7,0
Student 6353,7353,3.41,4,10,11,4
Student 6354,7354,0.97,0,10,5,0
Student 6355,7355,2.28,8,10,11,1
Student 6356,7356,0.54,2,10,8,4
Student 6357,7357,3.29,0,11,1,0
Student 6358,7358,1.93,4,9,9,1
Student 6359,7359,2.54,5,9,3,3
Student 6360,7360,3.27,6,9,10,4
Student 6361,7361,2.92,8,10,9,0
Student 6362,7362,1.14,10,12,14,1
Student 6363,7363,2.38,10,9,0,0
Student 6364,7364,1.81,6,12,8,4
Student 6365,7365,0.71,1,10,8,4
Student 6366,7366,1.72,4,11,4,1
Student 6367,7367,1.37,4,10,7,2
Student 6368,7368,2.61,1,11,9,1
Student 6369,7369,2.58,1,9,13,5
Student 6370,7370,3.22,10,12,2,1
Student 6371,7371,4.03,9,10,5,5
Student 6372,7372,2.85,8,9,9,5
Student 6373,7373,1.25,8,12,7,2
Student 6374,7374,3.41,7,11,9,3
Student 6375,7375,2.38,10,10,6,1
Student 6376,7376,1.15,7,10,15,5
Student 6377,7377,2.86,8,12,2,0
Student 6378,7378,3.37,10,12,8,3
Student 6379,7379,1.29,10,9,5,1
Student 6380,7380,0.64,0,12,7,2
Student 6381,7381,0.82,0,12,12,5
Student 6382,7382,1.41,7,9,11,1
Student 6383,7383,4.1,4,11,8,0
Student 6384,7384,1.48,1,12,8,5
Student 6385,7385,3.21,0,10,12,3
Student 6386,7386,0.51,0,12,11,2
Student 6387,7387,0.65,9,10,14,0
Student 6388,7388,1.51,6,12,15,5
Student 6389,7389,4.05,7,10,2,1
Student 6390,7390,2.59,9,12,6,0
Student 6391,7391,4.22,0,9,0,4
Student 6392,7392,2.82,1,10,0,3
Student 6393,7393,4.01,4,11,6,0
Student 6394,7394,3.96,10,9,11,2
Student 6395,7395,1.17,10,12,8,1
Student 6396,7396,1.3,3,11,15,5
Student 6397,7397,3.8,4,9,3,1
Student 6398,7398,1.3,5,11,14,0
Student 6399,7399,2.5,9,10,7,0
Student 6400,7400,1.28,1,12,4,1
Student 6401,7401,1.77,10,12,3,1
Student 6402,7402,3.48,9,9,5,0
Student 6403,7403,0.77,10,11,0,4
Student 6404,7404,2.96,5,10,10,5
Student 6405,7405,2.79,3,12,15,0
Student 6406,7406,2.63,0,10,8,1
Student 6407,7407,1.25,0,10,1,3
Student 6408,7408,1.62,5,12,14,1
Student 6409,7409,4.06,2,12,11,5
Student 6410,7410,3.75,3,10,12,0
Student 6411,7411,3.88,9,9,3,0
Student 6412,7412,4.0,0,9,6,1
Student 6413,7413,1.63,5,9,3,0
Student 6414,7414,2.18,1,12,6,4
Student 6415,7415,1.2,6,12,3,2
Student 6416,7416,1.6,0,11,1,0
Student 6417,7417,2.65,5,10,2,3
Student 6418,7418,2.23,4,11,4,1
Student 6419,7419,1.25,5,11,1,4
Student 6420,7420,4.01,7,12,5,5
Student 6421,7421,2.11,4,10,9,1
Student 6422,7422,2.92,6,10,1,2
Student 6423,7423,1.39,9,12,8,2
Student 6424,7424,3.53,10,9,12,3
Student 6425,7425,1.18,9,11,5,1
Student 6426,7426,4.07,7,10,10,2
Student 6427,7427,2.14,3,12,3,0
Student 6428,7428,2.36,1,9,13,3
Student 6429,7429,0.95,2,11,13,2
Student 6430,7430,3.33,8,10,2,5
Student 6431,7431,2.5,6,11,3,3
Student 6432,7432,1.09,1,12,1,3
Student 6433,7433,2.84,10,12,15,1
Student 6434,7434,2.63,5,12,9,5
Student 6435,7435,2.43,8,12,1,2
Student 6436,7436,3.99,6,10,10,5
Student 6437,7437,2.26,7,12,8,0
Student 6438,7438,3.04,7,11,15,2
Student 6439,7439,3.53,1,11,8,1
Student 6440,7440,0.71,3,12,8,4
Student 6441,7441,1.21,4,9,10,3
Student 6442,7442,3.91,10,10,13,4
Student 6443,7443,3.41,9,9,14,5
Student 6444,7444,3.99,9,11,0,4
Student 6445,7445,3.07,10,12,4,0
Student 6446,7446,2.04,10,9,7,2
Student 6447,7447,1.14,1,9,15,2
Student 6448,7448,3.82,5,9,5,4
Student 6449,7449,4.12,1,12,10,3
Student 6450,7450,3.45,8,12,7,5
Student 6451,7451,1.04,6,10,13,2
Student 6452,7452,1.21,6,12,11,0
Student 6453,7453,3.13,5,11,14,0
Student 6454,7454,3.29,9,11,1,3
Student 6455,7455,2.35,7,11,11,1
Student 6456,7456,2.1,6,9,10,2
Student 6457,7457,3.17,6,12,0,4
Student 6458,7458,0.79,1,12,7,4
Student 6459,7459,3.76,3,12,3,4
Student 6460,7460,2.75,2,11,4,0
Student 6461,7461,3.69,8,11,0,2
Student 6462,7462,3.39,4,12,1,2
Student 6463,7463,1.48,10,11,11,5
Student 6464,7464,3.71,7,11,10,5
Student 6465,7465,4.11,3,10,5,5
Student 6466,7466,1.87,6,12,10,4
Student 6467,7467,3.94,0,11,10,2
Student 6468,7468,3.95,4,9,9,2
Student 6469,7469,1.88,4,12,2,0
Student 6470,7470,3.93,10,10,6,3
Student 6471,7471,2.43,5,12,6,0
Student 6472,7472,1.03,8,12,12,3
Student 6473,7473,1.18,0,9,2,1
Student 6474,7474,3.52,10,12,9,2
Student 6475,7475,1.77,9,11,3,2
Student 6476,7476,3.15,7,10,7,3
Student 6477,7477,2.21,5,10,6,0
Student 6478,7478,1.97,2,10,11,0
Student 6479,7479,0.68,3,11,3,5
Student 6480,7480,1.51,2,10,0,5
Student 6481,7481,4.2,9,12,15,0
Student 6482,7482,4.3,10,12,12,2
Student 6483,7483,0.77,4,10,4,5
Student 6484,7484,1.92,2,12,6,4
Student 6485,7485,1.67,4,9,0,2
Student 6486,7486,0.93,3,10,0,4
Student 6487,7487,3.32,2,12,12,3
Student 6488,7488,3.06,3,12,5,5
Student 6489,7489,0.74,10,12,0,4
Student 6490,7490,2.99,1,11,10,0
Student 6491,7491,1.75,0,10,7,4
Student 6492,7492,1.07,3,10,8,3
Student 6493,7493,1.3,3,12,11,4
Student 6494,7494,4.25,0,9,11,4
Student 6495,7495,3.38,0,12,1,2
Student 6496,7496,2.66,10,10,7,3
Student 6497,7497,2.72,5,9,6,4
Student 6498,7498,1.68,8,11,12,2
Student 6499,7499,1.43,2,12,15,5
Student 6500,7500,4.22,5,12,4,5
Student 6501,7501,0.79,9,10,6,2
Student 6502,7502,2.96,6,10,14,4
Student 6503,7503,1.29,7,10,3,4
Student 6504,7504,3.63,1,10,14,5
Student 6505,7505,2.6,9,10,5,2
Student 6506,7506,2.66,2,11,2,2
Student 6507,7507,3.84,3,10,4,2
Student 6508,7508,1.56,8,9,10,4
Student 6509,7509,2.79,0,12,8,5
Student 6510,7510,1.67,2,10,13,2
Student 6511,7511,2.02,9,10,14,2
Student 6512,7512,3.92,3,11,7,1
Student 6513,7513,3.47,5,11,1,2
Student 6514,7514,3.85,7,11,13,2
Student 6515,7515,2.22,3,10,0,1
Student 6516,7516,1.23,3,9,8,0
Student 6517,7517,2.35,2,10,6,2
Student 6518,7518,0.66,0,12,8,5
Student 6519,7519,2.56,8,11,5,1
Student 6520,7520,1.53,7,11,9,3
Student 6521,7521,3.24,2,11,8,3
Student 6522,7522,1.32,2,12,13,0
Student 6523,7523,1.35,7,12,1,5
Student 6524,7524,1.73,6,9,12,3
Student 6525,7525,2.74,10,10,0,4
Student 6526,7526,1.28,1,10,2,5
Student 6527,7527,2.2,1,10,4,3
Student 6528,7528,1.89,4,12,8,3
Student 6529,7529,0.65,8,9,11,1
Student 6530,7530,1.89,6,12,9,0
Student 6531,7531,4.18,9,11,2,3
Student 6532,7532,2.26,4,10,12,2
Student 6533,7533,3.7,9,12,4,5
Student 6534,7534,0.6,6,9,6,0
Student 6535,7535,2.37,3,12,4,3
Student 6536,7536,3.37,5,11,8,2
Student 6537,7537,3.4,5,12,7,4
Student 6538,7538,0.8,5,12,1,2
Student 6539,7539,3.45,10,9,11,5
Student 6540,7540,3.61,10,9,7,4
Student 6541,7541,3.62,10,11,11,2
Student 6542,7542,1.4,2,12,12,3
Student 6543,7543,0.62,0,11,13,1
Student 6544,7544,2.11,5,11,14,1
Student 6545,7545,0.67,4,11,12,3
Student 6546,7546,1.62,5,11,13,3
Student 6547,7547,2.92,8,12,2,4
Student 6548,7548,3.07,10,9,11,3
Student 6549,7549,2.57,3,9,8,0
Student 6550,7550,1.96,7,12,10,4
Student 6551,7551,2.35,5,9,3,3
Student 6552,7552,2.99,5,9,15,3
Student 6553,7553,0.71,10,12,10,0
Student 6554,7554,0.54,5,11,11,3
Student 6555,7555,4.04,10,9,9,5
Student 6556,7556,3.39,3,9,13,0
Student 6557,7557,0.67,6,12,12,4
Student 6558,7558,0.83,5,12,13,2
Student 6559,7559,3.58,10,12,4,0
Student 6560,7560,3.85,9,10,8,5
Student 6561,7561,1.73,4,12,14,4
Student 6562,7562,1.76,7,12,8,1
Student 6563,7563,1.2,3,12,12,1
Student 6564,7564,1.27,8,12,14,1
Student 6565,7565,0.59,8,9,4,4
Student 6566,7566,1.9,10,10,14,1
Student 6567,7567,3.26,5,10,13,1
Student 6568,7568,2.96,9,12,13,5
Student 6569,7569,3.74,2,12,1,1
Student 6570,7570,0.92,10,12,3,0
Student 6571,7571,4.02,4,9,4,5
Student 6572,7572,2.79,9,12,6,0
Student 6573,7573,0.56,4,11,15,4
Student 6574,7574,1.89,0,9,13,2
Student 6575,7575,3.59,8,12,11,4
Student 6576,7576,1.5,7,10,9,1
Student 6577,7577,1.3,4,12,8,2
Student 6578,7578,3.66,8,10,9,1
Student 6579,7579,1.67,4,9,4,2
Student 6580,7580,4.15,1,9,12,3
Student 6581,7581,1.96,0,11,5,5
Student 6582,7582,0.52,9,12,11,0
Student 6583,7583,3.28,6,9,10,1
Student 6584,7584,1.19,10,12,4,0
Student 6585,7585,2.31,9,11,1,3
Student 6586,7586,3.96,5,11,7,2
Student 6587,7587,0.53,8,11,5,1
Student 6588,7588,1.09,4,10,4,0
Student 6589,7589,0.92,9,10,14,0
Student 6590,7590,2.62,0,10,6,1
Student 6591,7591,3.6,9,12,14,2
Student 6592,7592,3.41,8,11,0,5
Student 6593,7593,2.8,8,12,9,0
Student 6594,7594,1.72,7,12,11,1
Student 6595,7595,3.31,8,11,8,4
Student 6596,7596,1.43,9,11,15,0
Student 6597,7597,1.65,0,12,10,2
Student 6598,7598,0.76,2,11,0,3
Student 6599,7599,1.54,2,11,2,2
Student 6600,7600,1.18,2,12,12,4
Student 6601,7601,2.6,4,10,8,3
Student 6602,7602,0.53,3,11,10,3
Student 6603,7603,0.84,10,9,2,4
Student 6604,7604,1.57,9,10,8,2
Student 6605,7605,3.88,6,12,12,3
Student 6606,7606,0.56,2,11,9,1
Student 6607,7607,1.75,4,12,0,0
Student 6608,7608,2.24,2,10,12,4
Student 6609,7609,1.47,5,9,5,2
Student 6610,7610,3.05,5,9,6,0
Student 6611,7611,1.74,1,11,12,5
Student 6612,7612,2.58,0,12,3,5
Student 6613,7613,0.59,1,10,10,1
Student 6614,7614,1.11,6,9,13,4
Student 6615,7615,0.6,3,11,10,1
Student 6616,7616,2.78,9,10,13,2
Student 6617,7617,0.77,3,12,11,2
Student 6618,7618,1.82,6,12,1,5
Student 6619,7619,3.71,9,12,6,4
Student 6620,7620,0.8,8,10,10,0
Student 6621,7621,1.21,8,11,0,1
Student 6622,7622,1.76,7,10,12,1
Student 6623,7623,3.18,5,11,4,0
Student 6624,7624,2.9,9,12,3,0
Student 6625,7625,3.48,10,12,0,3
Student 6626,7626,1.25,7,10,5,1
Student 6627,7627,4.21,6,9,6,3
Student 6628,7628,1.28,2,10,12,1
Student 6629,7629,0.54,1,9,0,0
Student 6630,7630,0.79,0,10,0,5
Student 6631,7631,3.15,4,10,1,4
Student 6632,7632,4.14,10,10,4,2
Student 6633,7633,0.92,6,9,14,1
Student 6634,7634,0.79,9,9,15,5
Student 6635,7635,4.09,3,10,4,0
Student 6636,7636,3.69,6,12,12,0
Student 6637,7637,1.55,3,11,13,4
Student 6638,7638,1.23,9,11,10,5
Student 6639,7639,2.27,4,9,15,0
Student 6640,7640,2.7,7,11,8,5
Student 6641,7641,2.58,8,12,7,3
Student 6642,7642,1.44,10,11,7,5
Student 6643,7643,1.6,7,12,0,0
Student 6644,7644,2.96,0,11,14,4
Student 6645,7645,3.36,9,11,11,1
Student 6646,7646,2.28,9,11,11,5
Student 6647,7647,3.54,9,9,2,4
Student 6648,7648,3.6,4,12,7,1
Student 6649,7649,3.42,5,11,14,2
Student 6650,7650,4.2,8,11,15,1
Student 6651,7651,4.04,9,10,0,5
Student 6652,7652,0.55,6,9,2,2
Student 6653,7653,1.32,5,9,6,2
Student 6654,7654,2.01,2,12,1,0
Student 6655,7655,3.11,6,12,7,3
Student 6656,7656,4.05,0,11,1,1
Student 6657,7657,3.1,1,11,5,0
Student 6658,7658,1.54,3,10,9,5
Student 6659,7659,2.96,6,10,7,0
Student 6660,7660,3.08,7,12,2,1
Student 6661,7661,4.08,3,10,8,4
Student 6662,7662,2.53,6,9,0,1
Student 6663,7663,2.32,7,12,5,2
Student 6664,7664,1.18,10,9,6,0
Student 6665,7665,0.79,9,12,7,3
Student 6666,7666,1.89,5,9,7,5
Student 6667,7667,3.57,8,12,7,3
Student 6668,7668,3.31,9,9,6,1
Student 6669,7669,3.69,1,12,6,4
Student 6670,7670,2.79,5,9,7,5
Student 6671,7671,1.69,0,10,4,4
Student 6672,7672,0.65,4,10,4,5
Student 6673,7673,0.7,7,9,8,2
Student 6674,7674,2.09,10,9,3,2
Student 6675,7675,3.96,7,11,4,5
Student 6676,7676,2.56,10,10,15,5
Student 6677,7677,2.48,9,11,4,2
Student 6678,7678,3.53,2,11,7,2
Student 6679,7679,0.59,9,10,4,3
Student 6680,7680,3.32,7,10,14,4
Student 6681,7681,1.39,7,12,15,0
Student 6682,7682,3.9,9,9,2,3
Student 6683,7683,1.73,2,11,10,2
Student 6684,7684,2.52,0,11,7,1
Student 6685,7685,1.77,1,12,15,0
Student 6686,7686,1.7,6,12,8,4
Student 6687,7687,2.82,4,12,14,1
Student 6688,7688,3.16,8,10,13,5
Student 6689,7689,0.94,2,9,14,0
Student 6690,7690,2.61,9,9,2,2
Student 6691,7691,0.92,5,11,0,4
Student 6692,7692,0.81,10,12,11,0
Student 6693,7693,2.8,3,9,4,5
Student 6694,7694,1.72,1,12,6,4
Student 6695,7695,2.07,1,11,14,2
Student 6696,7696,2.2,0,11,3,3
Student 6697,7697,0.54,2,10,1,5
Student 6698,7698,1.49,7,10,0,2
Student 6699,7699,3.69,0,11,15,5
Student 6700,7700,0.88,0,11,6,5
Student 6701,7701,3.38,2,12,3,2
Student 6702,7702,1.89,10,9,2,3
Student 6703,7703,1.93,3,10,1,2
Student 6704,7704,4.06,7,12,14,2
Student 6705,7705,3.64,4,11,6,4
Student 6706,7706,1.38,1,9,9,5
Student 6707,7707,1.38,3,12,3,1
Student 6708,7708,4.13,2,9,6,2
Student 6709,7709,3.91,4,10,7,2
Student 6710,7710,3.47,8,9,15,4
Student 6711,7711,2.49,10,12,1,0
Student 6712,7712,1.91,5,11,8,4
Student 6713,7713,0.55,3,12,4,2
Student 6714,7714,1.07,7,10,13,0
Student 6715,7715,3.49,5,11,9,3
Student 6716,7716,3.27,3,9,0,3
Student 6717,7717,2.35,0,9,11,0
Student 6718,7718,2.02,10,12,12,0
Student 6719,7719,2.16,8,12,10,5
Student 6720,7720,3.16,8,11,14,4
Student 6721,7721,3.07,1,11,6,2
Student 6722,7722,3.03,1,11,10,4
Student 6723,7723,3.97,6,10,11,2
Student 6724,7724,3.02,4,11,13,5
Student 6725,7725,3.7,2,9,3,0
Student 6726,7726,1.24,6,11,13,0
Student 6727,7727,3.06,10,12,8,0
Student 6728,7728,3.05,8,9,4,1
Student 6729,7729,2.48,1,12,1,3
Student 6730,7730,1.96,1,12,8,2
Student 6731,7731,1.76,6,12,14,2
Student 6732,7732,4.01,1,11,7,0
Student 6733,7733,2.78,2,12,10,2
Student 6734,7734,3.03,0,9,14,2
Student 6735,7735,2.73,4,11,6,4
Student 6736,7736,2.61,2,10,6,2
Student 6737,7737,1.43,3,11,2,2
Student 6738,7738,1.26,3,9,1,1
Student 6739,7739,0.83,3,11,15,4
Student 6740,7740,3.19,9,9,0,5
Student 6741,7741,3.01,6,12,4,5
Student 6742,7742,1.73,5,10,11,4
Student 6743,7743,1.39,10,11,12,0
Student 6744,7744,4.07,1,9,7,2
Student 6745,7745,3.12,0,12,6,4
Student 6746,7746,3.48,7,9,11,4
Student 6747,7747,2.22,2,10,0,5
Student 6748,7748,2.52,6,12,3,3
Student 6749,7749,2.9,9,9,10,0
Student 6750,7750,4.26,2,12,10,0
Student 6751,7751,3.58,4,9,1,5
Student 6752,7752,0.53,3,12,5,1
Student 6753,7753,2.25,3,11,1,3
Student 6754,7754,1.17,5,9,10,0
Student 6755,7755,0.9,10,10,3,4
Student 6756,7756,2.47,5,10,3,3
Student 6757,7757,1.18,6,12,2,3
Student 6758,7758,1.19,9,10,11,0
Student 6759,7759,0.97,3,11,12,1
Student 6760,7760,1.3,4,11,0,3
Student 6761,7761,3.08,5,9,0,4
Student 6762,7762,2.3,8,12,6,1
Student 6763,7763,1.6,3,10,8,2
Student 6764,7764,1.84,5,9,5,1
Student 6765,7765,0.62,0,12,6,0
Student 6766,7766,3.45,5,9,13,1
Student 6767,7767,2.23,3,9,0,0
Student 6768,7768,3.4,6,9,5,5
Student 6769,7769,2.29,1,11,11,5
Student 6770,7770,1.33,10,10,6,0
Student 6771,7771,0.56,0,9,14,2
Student 6772,7772,3.13,3,9,2,5
Student 6773,7773,2.42,5,10,14,3
Student 6774,7774,3.11,7,9,10,4
Student 6775,7775,1.3,6,11,11,4
Student 6776,7776,3.89,9,11,4,3
Student 6777,7777,2.73,3,10,7,0
Student 6778,7778,1.82,6,12,0,4
Student 6779,7779,1.19,4,11,15,2
Student 6780,7780,1.69,0,10,14,4
Student 6781,7781,0.82,6,12,10,5
Student 6782,7782,4.26,10,10,8,4
Student 6783,7783,3.92,9,9,1,5
Student 6784,7784,3.26,0,9,8,1
Student 6785,7785,1.18,8,12,11,5
Student 6786,7786,0.78,4,11,0,0
Student 6787,7787,2.69,5,12,11,2
Student 6788,7788,0.97,6,11,7,4
Student 6789,7789,2.62,9,9,15,5
Student 6790,7790,3.84,8,10,13,2
Student 6791,7791,2.45,1,11,7,1
Student 6792,7792,1.03,6,11,12,2
